Stock,Date,Open,High,Low,Close,Volume,PctChange
TCS,11-03-2026,2508.1,2521,2460.1,2464.9,2720000,-1.92
TCS,10-03-2026,2541,2545.2,2490.1,2513.1,4320000,-0.57
TCS,09-03-2026,2530,2560,2505,2527.4,3650000,-1.18
TCS,06-03-2026,2572,2619.2,2553.6,2557.6,4000000,-0.82
TCS,05-03-2026,2600,2609.5,2546.4,2578.8,2960000,-0.35
TCS,04-03-2026,2625,2635,2580.4,2587.8,3450000,-0.98
TCS,02-03-2026,2592,2623.8,2580.3,2613.5,3370000,-0.91
TCS,27-02-2026,2681.6,2688.6,2626.1,2637.4,5080000,-0.39
TCS,26-02-2026,2650,2671,2635,2647.7,3460000,0.7
TCS,25-02-2026,2596,2654.2,2595,2629.3,3620000,2.16
TCS,24-02-2026,2641,2647.5,2561.3,2573.7,7800000,-3.83
TCS,23-02-2026,2686,2704,2660.2,2676.3,4700000,-0.37
TCS,20-02-2026,2667,2702.6,2647.5,2686.2,2290000,0.31
TCS,19-02-2026,2708,2748.7,2666.6,2677.9,3240000,-0.63
TCS,18-02-2026,2730,2730,2657.3,2694.9,2950000,-0.83
TCS,17-02-2026,2716,2760,2695.2,2717.4,4210000,0.4
TCS,16-02-2026,2700,2719.8,2671,2706.6,2920000,0.53
TCS,13-02-2026,2585,2713,2585,2692.2,11170000,-2.11
TCS,12-02-2026,2869.8,2880,2740,2750.1,10610000,-5.49
TCS,11-02-2026,2980,2998,2904.2,2909.8,3360000,-2.51
TCS,10-02-2026,2949.8,3011.6,2943.5,2984.6,3550000,1.23
TCS,09-02-2026,2959.1,2977,2937.5,2948.2,2380000,0.22
TCS,06-02-2026,2976.6,2985,2916,2941.6,4690000,-1.67
TCS,05-02-2026,2990,3029.7,2972.3,2991.5,3520000,-0.25
TCS,04-02-2026,3120,3120,2986,2999.1,10850000,-7.01
TCS,03-02-2026,3350,3350,3186.3,3225.3,4370000,1.76
TCS,02-02-2026,3198,3198,3134,3169.6,2640000,-0.54
TCS,01-02-2026,3123.8,3234,3105.2,3186.9,3010000,2.02
TCS,30-01-2026,3141,3141,3092,3123.9,3020000,-0.65
TCS,29-01-2026,3200.1,3200.1,3125.6,3144.4,2460000,-1.74
TCS,28-01-2026,3176,3205.2,3170.6,3200.1,2750000,1.33
TCS,27-01-2026,3175,3175,3130,3158,4280000,-0.14
TCS,23-01-2026,3190.3,3194.5,3152,3162.5,2070000,0.38
TCS,22-01-2026,3150,3160,3122.3,3150.4,2270000,0.89
TCS,21-01-2026,3100,3138.5,3082,3122.6,2020000,0.65
TCS,20-01-2026,3151.6,3160,3091.1,3102.3,4500000,-1.94
TCS,19-01-2026,3188,3220,3152.1,3163.6,3390000,-1.34
TCS,16-01-2026,3219.4,3221.9,3171,3206.7,4290000,1.91
TCS,14-01-2026,3213.03,3213.03,3137.14,3146.5,3540000,-2.31
TCS,13-01-2026,3198.24,3232.74,3164.24,3220.91,5650000,0.88
TCS,12-01-2026,3156.85,3205.14,3128.56,3192.92,2230000,0.99
TCS,09-01-2026,3145.02,3183.16,3145.02,3161.58,1940000,-1.32
TCS,08-01-2026,3286.9,3286.9,3182,3203.9,4160000,-2.78
TCS,07-01-2026,3242.9,3300.6,3223.2,3295.6,1990000,1.22
TCS,06-01-2026,3210,3263.2,3205,3255.8,2910000,1.23
TCS,05-01-2026,3240.5,3247,3191,3216.1,2340000,-1.06
TCS,02-01-2026,3234,3254.3,3219.5,3250.7,1180000,0.72
TCS,01-01-2026,3215,3234.1,3198.2,3227.4,1260000,0.66
TCS,31-12-2025,3240,3246,3198.5,3206.2,3360000,-1.25
TCS,30-12-2025,3250,3267.5,3239.5,3246.8,2810000,-0.14
TCS,29-12-2025,3280,3288,3242.9,3251.5,2080000,-0.87
TCS,26-12-2025,3313.1,3320,3271.8,3280,1180000,-1.18
TCS,24-12-2025,3304.1,3327.1,3296.1,3319,1370000,0.27
TCS,23-12-2025,3319.9,3319.9,3293.5,3310,2370000,-0.45
TCS,22-12-2025,3310,3328.6,3291,3324.9,2630000,1.31
TCS,19-12-2025,3299,3317.9,3278.8,3282,3900000,0.04
TCS,18-12-2025,3228,3287.8,3221,3280.8,2310000,1.96
TCS,17-12-2025,3200.5,3236.9,3200.5,3217.8,1380000,0.4
TCS,16-12-2025,3220,3220,3191.1,3205.1,1730000,-0.78
TCS,15-12-2025,3211.1,3238.2,3197.3,3230.2,1560000,0.3
TCS,12-12-2025,3197.7,3223,3185.7,3220.5,1150000,0.9
TCS,11-12-2025,3205,3208.4,3153.1,3191.9,1910000,0.08
TCS,10-12-2025,3225,3225,3178.1,3189.2,1390000,-0.6
TCS,09-12-2025,3230,3233.7,3181.2,3208.3,2730000,-0.87
TCS,08-12-2025,3243,3259.9,3208.6,3236.5,2540000,-0.05
TCS,05-12-2025,3230,3271.6,3222.4,3238.2,5240000,0.28
TCS,04-12-2025,3194,3250,3187.4,3229.2,5030000,1.55
TCS,03-12-2025,3140,3211.9,3139,3180,3950000,1.41
TCS,02-12-2025,3131,3144,3120.4,3135.7,2510000,0.07
TCS,01-12-2025,3137.9,3154,3122.2,3133.4,1750000,-0.13
TCS,28-11-2025,3140,3147.3,3125,3137.5,1620000,0.03
TCS,27-11-2025,3180,3180,3125,3136.6,2840000,-0.83
TCS,26-11-2025,3118.8,3178,3117,3162.9,2510000,1.4
TCS,25-11-2025,3145.3,3149.8,3115,3119.2,2740000,-0.7
TCS,24-11-2025,3158,3178.9,3131,3141.2,6700000,-0.3
TCS,21-11-2025,3144.8,3170,3135.2,3150.6,4180000,0.18
TCS,20-11-2025,3148,3164.5,3138.1,3144.8,2700000,-0.09
TCS,19-11-2025,3097,3155,3083.5,3147.7,3150000,1.96
TCS,18-11-2025,3102,3105,3078,3087.1,2550000,-0.49
TCS,17-11-2025,3106,3123.5,3086.6,3102.2,2230000,-0.12
TCS,14-11-2025,3090,3113.1,3077.3,3106,2210000,0.01
TCS,13-11-2025,3131.8,3131.9,3102,3105.7,1740000,-0.83
TCS,12-11-2025,3060,3136.4,3057.1,3131.8,4460000,2.78
TCS,11-11-2025,3045,3055.7,3018,3047,2810000,0.72
TCS,10-11-2025,2993,3047.9,2992,3025.2,1560000,1.12
TCS,07-11-2025,3001,3004,2960.5,2991.8,1830000,-0.63
TCS,06-11-2025,2990.1,3024,2990,3010.9,2540000,0.69
TCS,04-11-2025,3019.6,3029.3,2976,2990.2,2670000,-0.88
TCS,03-11-2025,3046.9,3058,3010,3016.8,2190000,-1.35
TCS,31-10-2025,3035,3067.4,3025.1,3058,1870000,0.75
TCS,30-10-2025,3049.1,3063.8,3032.8,3035.3,2240000,-0.73
TCS,29-10-2025,3057.9,3076,3046.1,3057.6,2900000,-0.01
TCS,28-10-2025,3076,3090.2,3040.2,3057.9,3470000,-0.88
TCS,27-10-2025,3066.5,3094.2,3060.2,3084.9,1950000,0.71
TCS,24-10-2025,3080,3090,3058.3,3063.2,2680000,-0.33
TCS,23-10-2025,3055,3098,3036.1,3073.2,5560000,2.21
TCS,21-10-2025,3031.1,3031.8,2996,3006.7,310640,-0.28
TCS,20-10-2025,2985.5,3023,2978.5,3015.2,3130000,1.79
TCS,17-10-2025,2970,2988.8,2955.4,2962.2,4370000,-0.29
TCS,16-10-2025,2969.9,2975,2943.1,2970.7,3250000,0.03
TCS,15-10-2025,2971,2979.7,2951,2969.8,4280000,0.32
TCS,14-10-2025,3021,3027.2,2955.5,2960.3,3610000,-1.56
TCS,13-10-2025,3027,3035.5,2998.2,3007.2,2870000,-0.7
TCS,10-10-2025,3050,3070,3006.9,3028.3,8820000,-1.09
TCS,09-10-2025,3034,3066,3020,3061.7,3210000,1.14
TCS,08-10-2025,2975,3043,2968,3027.2,4120000,1.8
TCS,07-10-2025,2995,3004.5,2955.5,2973.7,3060000,-0.49
TCS,06-10-2025,2902,2993.6,2895.6,2988.4,2110000,2.98
TCS,03-10-2025,2924,2924,2891.1,2901.9,2900000,-0.42
TCS,01-10-2025,2891,2924.8,2866.6,2914.2,1950000,0.89
TCS,30-09-2025,2911,2915.3,2885.1,2888.4,2250000,-0.27
TCS,29-09-2025,2916,2929.3,2894,2896.1,3110000,-0.1
TCS,26-09-2025,2941,2954.8,2891.3,2899.1,3930000,-1.97
TCS,25-09-2025,3022,3029.6,2951,2957.4,4970000,-2.57
TCS,24-09-2025,3050,3057,3033,3035.4,1630000,-0.88
TCS,23-09-2025,3070,3080.7,3052,3062.4,3180000,-0.37
TCS,22-09-2025,3095,3106.9,3065,3073.8,3630000,-3.01
TCS,19-09-2025,3170,3180.5,3144,3169.2,4900000,-0.24
TCS,18-09-2025,3185,3203,3161.4,3176.7,2630000,0.12
TCS,17-09-2025,3152,3182.4,3142.4,3172.8,2420000,0.86
TCS,16-09-2025,3128,3150,3109.1,3145.7,2570000,1.09
TCS,15-09-2025,3134,3134,3096,3111.9,1730000,-0.69
TCS,12-09-2025,3144,3148.7,3121,3133.4,1450000,0.29
TCS,11-09-2025,3139,3139,3110.1,3124.2,2260000,0.46
TCS,10-09-2025,3056.4,3122.7,3053.4,3110,2080000,1.99
TCS,09-09-2025,3032.1,3060,3030.8,3049.4,2490000,1.01
TCS,08-09-2025,3050,3064.9,3016,3019,2630000,-0.96
TCS,05-09-2025,3097.1,3103.4,3028.6,3048.3,2800000,-1.53
TCS,04-09-2025,3116,3118,3090.8,3095.7,1480000,-0.06
TCS,03-09-2025,3129.9,3141.9,3088,3097.5,1800000,-0.45
TCS,02-09-2025,3121.1,3155,3103.1,3111.5,2190000,-0.04
TCS,01-09-2025,3090,3131.1,3090,3112.6,1250000,0.9
TCS,29-08-2025,3093,3115,3077.2,3084.7,2270000,-0.29
TCS,28-08-2025,3145,3146.5,3086.5,3093.7,3120000,-2.01
TCS,26-08-2025,3129,3162,3120,3157.2,5520000,0.53
TCS,25-08-2025,3087.3,3152,3077.1,3140.6,3450000,2.84
TCS,22-08-2025,3086,3095.7,3050,3054,1590000,-1.57
TCS,21-08-2025,3130,3130,3083.1,3102.6,3230000,0.13
TCS,20-08-2025,3010.9,3103.4,3010.9,3098.6,4950000,2.73
TCS,19-08-2025,3011.2,3025,3011.1,3016.2,2650000,0.17
TCS,18-08-2025,3046.5,3049,3003.4,3011.2,2950000,-0.37
TCS,14-08-2025,3034,3055.9,3019.1,3022.3,3340000,-0.46
TCS,13-08-2025,3036.1,3044.4,3028.6,3036.2,2150000,0.03
TCS,12-08-2025,3041,3096.4,3026.9,3035.4,3360000,-0.18
TCS,11-08-2025,3036.4,3049.9,3021.3,3040.8,1880000,0.14
TCS,08-08-2025,3048.1,3059.8,3025,3036.4,2760000,-0.35
TCS,07-08-2025,3016,3051.6,3010.9,3047,2540000,0.48
TCS,06-08-2025,3063,3066.8,3026,3032.3,1490000,-1.03
TCS,05-08-2025,3074.4,3077.5,3042,3063.9,1930000,-0.34
TCS,04-08-2025,3009.1,3079.4,2991.6,3074.4,2520000,2.38
TCS,01-08-2025,3029.9,3036.8,3000,3003,2050000,-1.11
TCS,31-07-2025,3041.7,3059.8,3015,3036.8,2970000,-0.55
TCS,30-07-2025,3060,3069,3047.2,3053.6,2880000,-0.08
TCS,29-07-2025,3060,3074,3041.2,3056,4790000,-0.76
TCS,28-07-2025,3110,3118,3069.9,3079.3,3370000,-1.8
TCS,25-07-2025,3140,3156.9,3125.6,3135.8,2570000,-0.39
TCS,24-07-2025,3165.1,3173.7,3140,3148,2930000,-0.98
TCS,23-07-2025,3159.6,3182,3157.6,3179.1,1920000,0.62
TCS,22-07-2025,3159.6,3180.1,3154.6,3159.6,3200000,0.04
TCS,21-07-2025,3190,3197.6,3152,3158.2,3840000,-0.99
TCS,18-07-2025,3225,3228.8,3187,3189.9,3430000,-0.6
TCS,17-07-2025,3224.1,3242,3204.1,3209.2,2950000,-0.74
TCS,16-07-2025,3227,3244.9,3220.6,3233.1,2540000,-0.59
TCS,15-07-2025,3206,3259.4,3206,3252.3,2590000,0.92
TCS,14-07-2025,3266,3272,3200,3222.7,3920000,-1.33
TCS,11-07-2025,3299.9,3335,3261.1,3266,7640000,-3.43
TCS,10-07-2025,3380,3399,3356,3382,3040000,-0.05
TCS,09-07-2025,3410,3414,3367,3383.8,2030000,-0.66
TCS,08-07-2025,3405,3425,3393.4,3406.2,2330000,-0.16
TCS,07-07-2025,3418.3,3426.1,3408.4,3411.7,1640000,-0.24
TCS,04-07-2025,3408,3427,3390.1,3419.8,1110000,0.56
TCS,03-07-2025,3430,3435.3,3397.6,3400.8,2530000,-0.66
TCS,02-07-2025,3487.2,3489.9,3420,3423.3,3090000,-0.19
TCS,01-07-2025,3455,3485,3413.5,3429.7,2380000,-0.93
TCS,30-06-2025,3439.9,3464.9,3430,3462,1470000,0.61
TCS,27-06-2025,3455,3466.4,3431,3441.1,1780000,-0.02
TCS,26-06-2025,3444.8,3451.4,3415.3,3441.8,2880000,-0.09
TCS,25-06-2025,3407.3,3450,3400,3444.8,1760000,1.6
TCS,24-06-2025,3434.6,3442.1,3382,3390.4,3400000,-0.09
TCS,23-06-2025,3415,3425,3370,3393.6,3120000,-1.23
TCS,20-06-2025,3425,3446.3,3410.9,3435.7,2350000,0.34
TCS,19-06-2025,3450,3451,3413,3424,2670000,-0.79
TCS,18-06-2025,3519.1,3538,3443.1,3451.4,2700000,-1.82
TCS,17-06-2025,3510,3520,3488.1,3515.3,2110000,0.54
TCS,16-06-2025,3440,3509,3426.2,3496.3,1930000,1.47
TCS,13-06-2025,3393.2,3450.5,3393.2,3445.7,2180000,0.33
TCS,12-06-2025,3471.9,3474.7,3423.2,3434.2,4060000,-1.09
TCS,11-06-2025,3470,3489,3449.1,3471.9,2850000,0.26
TCS,10-06-2025,3440,3485.8,3423.2,3462.9,2420000,1.2
TCS,09-06-2025,3400,3434,3390.9,3421.9,1720000,1.11
TCS,06-06-2025,3371.1,3390.9,3358.7,3384.2,2070000,0.39
TCS,05-06-2025,3409,3409,3363.7,3371.1,3580000,-0.29
TCS,04-06-2025,3389,3394.8,3370,3380.9,2540000,-0.71
TCS,03-06-2025,3446,3473.5,3400.5,3405.2,2850000,-1.29
TCS,02-06-2025,3450,3460,3418.6,3449.8,1880000,-0.39
TCS,30-05-2025,3490,3506.7,3453.1,3463.4,3400000,-0.99
TCS,29-05-2025,3504.7,3532.5,3486.5,3498.1,3190000,0.01
TCS,28-05-2025,3520,3529,3493,3497.7,1220000,-0.03
TCS,27-05-2025,3532,3540,3483.1,3498.7,2470000,-1.09
TCS,26-05-2025,3521,3545,3510.1,3537.3,967470,0.65
TCS,23-05-2025,3477,3535,3465.6,3514.6,1270000,1.08
TCS,22-05-2025,3495,3497.8,3451.3,3477,2030000,-1.38
TCS,21-05-2025,3508,3537,3498.3,3525.8,1440000,0.79
TCS,20-05-2025,3531.8,3558,3494,3498.3,2040000,-0.58
TCS,19-05-2025,3550,3550,3503.7,3518.8,2540000,-1.19
TCS,16-05-2025,3593.9,3593.9,3546.1,3561.3,1670000,-0.52
TCS,15-05-2025,3564,3600,3514.1,3579.9,3550000,0.88
TCS,14-05-2025,3521,3561,3508.6,3548.7,2120000,0.96
TCS,13-05-2025,3620.4,3623,3510.5,3515,3060000,-2.91
TCS,12-05-2025,3505,3630.5,3502.2,3620.4,2230000,5.24
TCS,09-05-2025,3399,3446.2,3398.1,3440.3,2530000,-0.25
TCS,08-05-2025,3448,3477,3428.7,3448.9,2540000,0.11
TCS,07-05-2025,3420.6,3459.5,3420.6,3445.1,1480000,-0.43
TCS,06-05-2025,3460,3473,3437,3460,1320000,0.17
TCS,05-05-2025,3450,3504.5,3446.4,3454.3,1280000,0.28
TCS,02-05-2025,3472,3491.5,3420,3444.7,2120000,-0.26
TCS,30-04-2025,3472,3509.9,3366,3453.7,2810000,-0.54
TCS,29-04-2025,3455,3495,3430.4,3472.5,1580000,0.84
TCS,28-04-2025,3435,3457.8,3405,3443.5,1590000,-0.13
TCS,25-04-2025,3420,3477.8,3405,3448,2740000,1.36
TCS,24-04-2025,3401.1,3412.5,3387.7,3401.6,2250000,-0.33
TCS,23-04-2025,3365,3420.9,3337.3,3413,3540000,2.97
TCS,22-04-2025,3322.6,3333.9,3295,3314.4,2710000,-0.22
TCS,21-04-2025,3290.1,3354,3284.1,3321.6,2430000,0.69
TCS,17-04-2025,3245.5,3303.6,3218,3298.9,2930000,0.77
TCS,16-04-2025,3248.2,3278.1,3229,3273.8,2380000,0.79
TCS,15-04-2025,3314.4,3314.4,3238.6,3248.2,3510000,0.52
TCS,11-04-2025,3289.55,3298.95,3206,3231.5,7110000,-0.47
TCS,09-04-2025,3260.55,3270,3212.05,3246.6,2990000,-1.41
TCS,08-04-2025,3302.05,3349,3255.3,3292.95,5560000,0.58
TCS,07-04-2025,3100,3291.4,3056.05,3274.05,6620000,-0.77
TCS,04-04-2025,3362.6,3399.65,3295.5,3299.4,5320000,-3.05
TCS,03-04-2025,3491,3502,3396.15,3403.15,4540000,-3.97
TCS,02-04-2025,3544,3564.1,3530.05,3543.95,1760000,-0.19
TCS,01-04-2025,3572.7,3584,3525,3550.8,2620000,-1.53
TCS,28-03-2025,3651,3660.95,3591.9,3606.15,2050000,-1.23
TCS,27-03-2025,3614.85,3663,3610.5,3651.2,2530000,0.42
TCS,26-03-2025,3647.75,3680.5,3625.85,3635.8,1730000,-0.6
TCS,25-03-2025,3645,3710,3638,3657.75,3140000,0.79
TCS,24-03-2025,3600,3649.75,3566.6,3628.95,1830000,1.42
TCS,21-03-2025,3475,3616.25,3465,3578.1,4160000,0.42
TCS,20-03-2025,3512,3578.95,3512,3563.15,2850000,1.89
TCS,19-03-2025,3547,3547,3462.75,3497.1,3050000,-1.56
TCS,18-03-2025,3502.35,3556.95,3478.45,3552.45,3070000,1.57
TCS,17-03-2025,3489,3530.45,3477.35,3497.7,2690000,-0.38
TCS,13-03-2025,3502.3,3524.3,3484.1,3511.05,1690000,0.14
TCS,12-03-2025,3565,3569.25,3486.85,3506.2,3170000,-1.93
TCS,11-03-2025,3558,3588.75,3537.65,3575.3,2000000,-0.4
TCS,10-03-2025,3606.5,3622.1,3582.6,3589.65,1000000,-0.6
TCS,07-03-2025,3600,3625,3574.4,3611.2,2050000,0.27
TCS,06-03-2025,3557,3609.45,3536.1,3601.6,2790000,1.54
TCS,05-03-2025,3520.85,3600.35,3520.85,3547.05,2500000,0.42
TCS,04-03-2025,3474,3551,3464.3,3532.05,2800000,1.12
TCS,03-03-2025,3485,3523.25,3476.15,3493.05,4990000,0.28
TCS,28-02-2025,3584.95,3600,3457,3483.25,7090000,-3.58
TCS,27-02-2025,3611.7,3638,3600.7,3612.55,3820000,-0.47
TCS,25-02-2025,3625,3658,3621.25,3629.55,4100000,-1.25
TCS,24-02-2025,3743.15,3763.2,3670,3675.6,2510000,-2.92
TCS,21-02-2025,3776.1,3817,3775,3786,1830000,0.17
TCS,20-02-2025,3761.5,3788,3751.3,3779.4,2890000,-0.12
TCS,19-02-2025,3872.2,3874.95,3768.15,3784.1,4370000,-2.3
TCS,18-02-2025,3898.4,3924.4,3864.5,3873.2,2150000,-0.8
TCS,17-02-2025,3856.5,3934,3856.2,3904.5,1800000,-0.77
TCS,14-02-2025,3925,3948,3900,3934.85,1680000,0.63
TCS,13-02-2025,3968,3984.45,3902.25,3910.15,2280000,-1.01
TCS,12-02-2025,3971.1,4021.75,3940.15,3950.15,1680000,-0.34
TCS,11-02-2025,4018.4,4040,3955,3963.55,1810000,-1.82
TCS,10-02-2025,4040,4052,4014.35,4036.95,1340000,0.19
TCS,07-02-2025,4090,4090,4008,4029.4,1550000,-1.31
TCS,06-02-2025,4105.4,4139.5,4051.55,4082.75,2280000,-0.2
TCS,05-02-2025,4150,4150,4076,4091.1,1690000,-0.39
TCS,04-02-2025,4083.7,4118.85,4066.05,4107.05,2550000,0.94
TCS,03-02-2025,4030.9,4077,3998.7,4068.65,1270000,-0.11
TCS,01-02-2025,4113,4135.9,4056,4073.15,437170,-0.95
TCS,31-01-2025,4110,4128.45,4085.25,4112.4,1490000,0.3
TCS,30-01-2025,4099.9,4129.9,4058.5,4100.05,1530000,0.01
TCS,29-01-2025,4054,4107.85,4054,4099.8,1220000,1.47
TCS,28-01-2025,4070.8,4102,4028.3,4040.3,2470000,-0.61
TCS,27-01-2025,4102,4156.35,4041.05,4065.15,1550000,-2.1
TCS,24-01-2025,4104,4178,4104,4152.35,1910000,0.17
TCS,23-01-2025,4168,4191.35,4140.05,4145.45,1820000,-0.27
TCS,22-01-2025,4050,4163.15,4044.2,4156.6,2410000,2.99
TCS,21-01-2025,4095.3,4111,4030,4035.85,1970000,-1.03
TCS,20-01-2025,4145.8,4145.8,4068.1,4077.8,1290000,-1.13
TCS,17-01-2025,4159.9,4160.6,4100.05,4124.3,1760000,-0.39
TCS,16-01-2025,4193.16,4226.62,4126.08,4140.3,2640000,-1.02
TCS,15-01-2025,4151.82,4189.66,4141.43,4182.92,1650000,0.39
TCS,14-01-2025,4234.5,4246.21,4152.85,4166.63,3440000,-1.35
TCS,13-01-2025,4178.39,4255.12,4161.07,4223.77,4000000,0.6
TCS,10-01-2025,4134.1,4229.58,4104.57,4198.72,7890000,3.96
TCS,09-01-2025,4101,4137.75,4025.3,4038.85,2390000,-1.69
TCS,08-01-2025,4034.9,4126,4017.75,4108.4,2180000,1.99
TCS,07-01-2025,4114.95,4140.35,4011.55,4028.3,2670000,-1.63
TCS,06-01-2025,4105.5,4149.65,4066.4,4095,2090000,-0.12
TCS,03-01-2025,4179.95,4179.95,4092.3,4099.9,1790000,-1.82
TCS,02-01-2025,4120,4183,4096.95,4175.75,1720000,1.54
TCS,01-01-2025,4094.4,4134,4085.45,4112.45,763160,0.43
TCS,31-12-2024,4135,4139.95,4032.05,4094.8,1560000,-1.54
TCS,30-12-2024,4151,4199.3,4112,4158.8,1530000,-0.15
TCS,27-12-2024,4163,4180.95,4147.25,4164.85,858100,-0.1
TCS,26-12-2024,4179.5,4199.95,4143.15,4169.1,1210000,-0.25
TCS,24-12-2024,4158.3,4218,4158.3,4179.5,1180000,0.51
TCS,23-12-2024,4200.05,4217,4114.9,4158.3,2200000,-0.29
TCS,20-12-2024,4329,4382,4152.5,4170.3,4120000,-2.38
TCS,19-12-2024,4282,4364,4262,4271.9,3020000,-1.75
TCS,18-12-2024,4311.7,4362,4289.6,4347.85,1580000,0.45
TCS,17-12-2024,4410,4432.95,4318,4328.5,3230000,-1.96
TCS,16-12-2024,4459,4475,4397,4415.2,1650000,-1.31
TCS,13-12-2024,4434.95,4494.9,4394.4,4473.9,1970000,0.43
TCS,12-12-2024,4430.05,4485,4426,4454.95,1910000,0.62
TCS,11-12-2024,4431.85,4448.65,4407,4427.45,1640000,-0.12
TCS,10-12-2024,4426.15,4493.8,4412.1,4432.55,2090000,-0.44
TCS,09-12-2024,4430.45,4469.4,4415.55,4452.15,2070000,0.15
TCS,06-12-2024,4453,4465,4412.75,4445.5,1840000,-0.42
TCS,05-12-2024,4400.8,4489,4360,4464.05,3750000,2.52
TCS,04-12-2024,4313.55,4386.95,4289.05,4354.4,3300000,1.2
TCS,03-12-2024,4314.35,4325,4265.45,4302.75,2010000,0.61
TCS,02-12-2024,4270,4288.2,4230.05,4276.65,1670000,0.14
TCS,29-11-2024,4220,4298.7,4195.65,4270.85,2020000,0.61
TCS,28-11-2024,4319,4339.95,4233,4244.9,2560000,-2.02
TCS,27-11-2024,4358.95,4377.4,4324.05,4332.55,1560000,-0.46
TCS,26-11-2024,4321.05,4366.6,4310,4352.7,2060000,0.87
TCS,25-11-2024,4280,4328.1,4252.2,4315.1,4050000,1.66
TCS,22-11-2024,4071,4254.95,4054,4244.6,3100000,4.22
TCS,21-11-2024,4044.9,4092.45,4024,4072.85,2380000,0.82
TCS,19-11-2024,4019.9,4132.15,4014.1,4039.55,1780000,0.5
TCS,18-11-2024,4213,4213,3990.2,4019.5,3310000,-3.05
TCS,14-11-2024,4135,4160,4116.45,4145.9,1830000,-0.11
TCS,13-11-2024,4178.1,4196.75,4131.05,4150.35,1100000,-1.12
TCS,12-11-2024,4216,4218,4164.35,4197.4,1590000,-0.03
TCS,11-11-2024,4128.2,4234.3,4117.65,4198.7,1410000,1.25
TCS,08-11-2024,4155,4169.75,4117.65,4147,1650000,-0.09
TCS,07-11-2024,4169.7,4205.8,4085.05,4150.9,3720000,0.27
TCS,06-11-2024,4003.6,4149.8,3975.25,4139.65,3790000,4.24
TCS,05-11-2024,3941.1,3986,3941.1,3971.35,967590,0.18
TCS,04-11-2024,3966.3,3991.9,3913.25,3964.15,2270000,-0.5
TCS,01-11-2024,3989.85,3998.95,3976.05,3984.2,154900,0.4
TCS,31-10-2024,4070,4078.3,3960,3968.45,3740000,-2.84
TCS,30-10-2024,4075,4107,4060.05,4084.65,1940000,0.23
TCS,29-10-2024,4095.85,4103.5,4060.1,4075.25,1450000,-0.38
TCS,28-10-2024,4068.95,4134,4051,4090.85,1530000,0.82
TCS,25-10-2024,4057.05,4092,4032.7,4057.55,1760000,0.24
TCS,24-10-2024,4004,4079,4004,4047.9,2680000,-0.45
TCS,23-10-2024,3999.6,4113.55,3995.15,4066.25,1970000,1.26
TCS,22-10-2024,4066,4089.8,4006.35,4015.5,1930000,-1.58
TCS,21-10-2024,4132.6,4139.95,4070,4079.85,1600000,-1.05
TCS,18-10-2024,4090,4146.15,4080,4123.05,2360000,0.34
TCS,17-10-2024,4112.8,4129.95,4092.95,4109,2520000,0.34
TCS,16-10-2024,4085,4115,4067.2,4094.95,2360000,-0.53
TCS,15-10-2024,4131.05,4169.95,4095,4116.8,2760000,-0.48
TCS,14-10-2024,4140,4165.4,4122.2,4136.65,2140000,-0.3
TCS,11-10-2024,4143,4241.95,4112.45,4149.2,5760000,-1.85
TCS,10-10-2024,4253.25,4293.85,4198.6,4227.4,2380000,-0.6
TCS,09-10-2024,4260,4295,4246.7,4252.95,1080000,-0.01
TCS,08-10-2024,4272.6,4279.4,4203.95,4253.25,1540000,-0.46
TCS,07-10-2024,4273.9,4297.25,4229.4,4272.85,1470000,0.48
TCS,04-10-2024,4225,4298,4224.05,4252.25,2970000,0.46
TCS,03-10-2024,4262.6,4279,4210,4232.75,3350000,-1.29
TCS,01-10-2024,4255.55,4295.75,4242.95,4287.9,1820000,0.45
TCS,30-09-2024,4286.9,4298.75,4260.05,4268.5,2500000,-0.93
TCS,27-09-2024,4335,4378,4300.05,4308.7,3010000,0.38
TCS,26-09-2024,4260,4316.8,4260,4292.5,3960000,0.42
TCS,25-09-2024,4252.35,4289.6,4240,4274.75,2710000,0.08
TCS,24-09-2024,4251.65,4291,4240,4271.3,3010000,0.07
TCS,23-09-2024,4300,4309.4,4253,4268.5,1700000,-0.38
TCS,20-09-2024,4316.9,4330.7,4227.5,4284.9,5450000,-0.26
TCS,19-09-2024,4390.05,4422.2,4281.8,4296.15,2930000,-1.15
TCS,18-09-2024,4497.05,4497.05,4321,4346.15,2960000,-3.54
TCS,17-09-2024,4513.25,4535.8,4466,4505.65,1700000,-0.17
TCS,16-09-2024,4527,4546.05,4494.45,4513.25,1160000,-0.21
TCS,13-09-2024,4530,4547,4505,4522.6,1460000,0.11
TCS,12-09-2024,4510.25,4532.6,4431.3,4517.7,2740000,0.86
TCS,11-09-2024,4521.45,4549.35,4471.25,4479.35,1330000,-0.63
TCS,10-09-2024,4442.45,4539.95,4440.45,4507.85,1390000,1.31
TCS,09-09-2024,4455,4490.25,4430.5,4449.55,1180000,-0.16
TCS,06-09-2024,4473.95,4518.95,4440,4456.75,1650000,-0.43
TCS,05-09-2024,4481,4499,4454.15,4475.95,1690000,-0.07
TCS,04-09-2024,4476.95,4487,4436.7,4479.25,1270000,-0.73
TCS,03-09-2024,4521.05,4555.9,4495.9,4512.35,1720000,-0.19
